AÑO;MES;PAIS_ORIGEN;CCAA;PROVINCIA;INIDICE_PERCEPCION_TURISTICA_GLOBAL;INDICE_SATISFACCION_PRODUCTOS_TURISTICOS;INDICE_PERCEPCION_SEGURIDAD;INDICE_PERCEPCION_CLIMATICA
2023;2;España;Región de Murcia;Murcia;77.58;59.71;86.4;87.28
2023;2;Estados Unidos de América;Andalucía;Almería;46.09;12.16;68.92;76.85
2023;2;Estados Unidos de América;Andalucía;Jaén;83.63;66.33;90.68;86.11
2023;2;Estados Unidos de América;Andalucía;Málaga;84.72;71.66;95.56;93.39
2023;2;Estados Unidos de América;Andalucía;Sevilla;78.56;59.74;87.22;93.65
2023;2;Estados Unidos de América;Canarias;Las Palmas;76.94;70.72;81.85;79.73
2023;2;Estados Unidos de América;Cataluña;Barcelona;81.64;58.29;98.16;89.01
2023;2;Estados Unidos de América;Comunidad Foral de Navarra;Navarra;69.73;56.92;74.82;75
2023;2;Estados Unidos de América;Comunidad de Madrid;Madrid;81.1;64.88;88.71;94.39
2023;2;Estados Unidos de América;Comunitat Valenciana;Alicante/Alacant;74.02;41.51;95;85.12
2023;2;Estados Unidos de América;Galicia;Lugo;68.43;58.11;47.55;88.84
2023;2;Estados Unidos de América;Illes Balears;Illes Balears;86.49;69.58;93.59;95.23
2023;2;Estados Unidos de América;País Vasco;Bizkaia;73.38;73.51;62.28;85.96
2023;2;Francia;Andalucía;Málaga;70.13;66.29;61.41;85.63
2023;2;Francia;Canarias;Las Palmas;86.01;85;80.48;85.47
2023;2;Francia;Cataluña;Barcelona;71.51;45.3;87.14;95.21
2023;2;Francia;Comunitat Valenciana;Alicante/Alacant;67.22;53.7;84.46;76.85
2023;2;Francia;Comunitat Valenciana;Valencia/València;74.4;70.68;91.35;61.34
2023;2;Italia;Cataluña;Barcelona;75.29;66.91;77.32;88.74
2023;2;Reino Unido;Andalucía;Almería;56.14;26.51;92.57;44.69
2023;2;Reino Unido;Andalucía;Córdoba;78.53;74.03;88.34;65.28
2023;2;Reino Unido;Andalucía;Málaga;76.81;69.13;90.76;66.96
2023;2;Reino Unido;Andalucía;Sevilla;86.17;70.86;92.44;88.74
2023;2;Reino Unido;Canarias;Las Palmas;86.45;70.75;97.58;83.81
2023;2;Reino Unido;Canarias;Santa Cruz de Tenerife;75.5;50.15;91.84;86.33
2023;2;Reino Unido;Cataluña;Barcelona;74.23;51.36;87.89;83.77
2023;2;Reino Unido;Cataluña;Girona;85.59;83.83;85.78;78.81
2023;2;Reino Unido;Comunidad de Madrid;Madrid;82.48;67;91.26;93.49
2023;2;Reino Unido;Comunitat Valenciana;Alicante/Alacant;81.35;67.98;88.96;81.2
2023;2;Reino Unido;Illes Balears;Illes Balears;77.01;60.52;91;91.62
2023;2;Reino Unido;País Vasco;Bizkaia;70.45;74.33;71.71;71.91
2023;2;Total;Andalucía;Almería;84.14;67.39;93.23;83.82
2023;2;Total;Andalucía;Cádiz;82.56;67.76;90.07;80.84
2023;2;Total;Andalucía;Córdoba;82.34;66.58;87.76;84.14
2023;2;Total;Andalucía;Granada;83.44;73.55;92.31;74.74
2023;2;Total;Andalucía;Huelva;85.44;69.77;92.87;86.58
2023;2;Total;Andalucía;Jaén;81.08;62.25;84.87;87.76
2023;2;Total;Andalucía;Málaga;85.02;71.07;93.87;82.14
2023;2;Total;Andalucía;Sevilla;85.8;66.51;91.63;93.44
2023;2;Total;Aragón;Huesca;84.04;74.77;95.19;72.2
2023;2;Total;Aragón;Teruel;68.28;36.22;67.47;88.71
2023;2;Total;Aragón;Zaragoza;85.67;67.69;96.12;86.09
2023;2;Total;Canarias;Las Palmas;85.03;73.32;95.94;77.01
2023;2;Total;Canarias;Santa Cruz de Tenerife;84.01;71.48;92.26;79.57
2023;2;Total;Cantabria;Cantabria;85.89;69.37;94.41;87.01
2023;2;Total;Castilla - La Mancha;Albacete;85.41;70.54;87.71;91.75
2023;2;Total;Castilla - La Mancha;Ciudad Real;87.02;71.76;88.62;95.61
2023;2;Total;Castilla - La Mancha;Cuenca;84.27;65.78;88.29;92.21
2023;2;Total;Castilla - La Mancha;Guadalajara;86.6;66.23;92.5;95.93
2023;2;Total;Castilla - La Mancha;Toledo;83.1;66.31;84.37;91.6
2023;2;Total;Castilla y León;Burgos;85.53;66.92;89.99;93.82
2023;2;Total;Castilla y León;León;86.38;68.84;93.35;90.88
2023;2;Total;Castilla y León;Palencia;85.38;67.78;90.32;91.82
2023;2;Total;Castilla y León;Salamanca;82.73;62.39;84.8;94.28
2023;2;Total;Castilla y León;Segovia;85.67;69.06;88.76;93.3
2023;2;Total;Castilla y León;Soria;83.53;66.12;87.7;89.53
2023;2;Total;Castilla y León;Valladolid;82.53;59.56;92.17;88.04
2023;2;Total;Castilla y León;Zamora;83.91;68.55;85.08;91.27
2023;2;Total;Castilla y León;Ávila;87.27;76.98;87.66;91.52
2023;2;Total;Cataluña;Barcelona;81.94;61.88;86;90.32
2023;2;Total;Cataluña;Girona;79.97;68.68;82.06;79
2023;2;Total;Cataluña;Lleida;82.21;61.69;84.38;93.55
2023;2;Total;Cataluña;Tarragona;82.1;65.38;85.68;87.14
2023;2;Total;Comunidad Foral de Navarra;Navarra;82.49;60.82;90.88;87.93
2023;2;Total;Comunidad de Madrid;Madrid;85.16;66.29;90.94;91.98
2023;2;Total;Comunitat Valenciana;Alicante/Alacant;84.11;70.43;93.89;79.24
2023;2;Total;Comunitat Valenciana;Castellón/Castelló;82.57;65.56;87.54;86.58
2023;2;Total;Comunitat Valenciana;Valencia/València;82.67;66.4;87.07;86.52
2023;2;Total;Extremadura;Badajoz;84.86;66.55;92.8;88.23
2023;2;Total;Extremadura;Cáceres;83.57;67.11;83.45;93.6
2023;2;Total;Galicia;A Coruña;84.58;67.55;91.63;87.32
2023;2;Total;Galicia;Lugo;82.16;59.33;87.65;92.26
2023;2;Total;Galicia;Ourense;84.52;63.01;93.34;90.45
2023;2;Total;Galicia;Pontevedra;85.89;69.39;90.77;91.37
2023;2;Total;Illes Balears;Illes Balears;85.12;72.5;93.95;80.73
2023;2;Total;La Rioja;La Rioja;85.49;68.1;92.71;88.97
2023;2;Total;País Vasco;Araba/Álava;82.48;64.72;92.1;81.73
2023;2;Total;País Vasco;Bizkaia;83.02;66.85;91.41;82.16
2023;2;Total;País Vasco;Gipuzkoa;81.84;68.98;92.27;73.85
2023;2;Total;Principado de Asturias;Asturias;85.65;69.24;94.1;86.61
2023;2;Total;Región de Murcia;Murcia;82.35;65.77;89.91;82.57
2023;3;Alemania;Canarias;Santa Cruz de Tenerife;85.31;80.59;85.01;88.84
2023;3;Alemania;Illes Balears;Illes Balears;76.51;73.28;82.97;78.26
2023;3;España;Andalucía;Almería;75.25;53.09;86.53;89.49
2023;3;España;Andalucía;Cádiz;82;66.34;83.89;87.74
2023;3;España;Andalucía;Córdoba;81.63;65.25;84.22;93.28
2023;3;España;Andalucía;Granada;84.17;63.54;89.78;94.92
2023;3;España;Andalucía;Huelva;85.21;67.34;94.2;96.55
2023;3;España;Andalucía;Jaén;86.69;73.55;88.71;96.4
2023;3;España;Andalucía;Málaga;82.9;63.19;86.3;92.38
2023;3;España;Andalucía;Sevilla;74.01;44.89;83.83;93.9
2023;3;España;Aragón;Huesca;78.8;46.69;97.28;87.82
2023;3;España;Aragón;Teruel;62.51;53.45;70.36;67.9
2023;3;España;Aragón;Zaragoza;77.13;44.19;91.34;96.48
2023;3;España;Canarias;Las Palmas;82.24;66.1;91.3;82.48
2023;3;España;Canarias;Santa Cruz de Tenerife;76.74;60.28;86.83;73.15
2023;3;España;Cantabria;Cantabria;70.84;68.55;84.2;49.31
2023;3;España;Castilla - La Mancha;Albacete;80.64;68.81;72.42;98.89
2023;3;España;Castilla - La Mancha;Cuenca;79.55;65.34;76.35;91.36
2023;3;España;Castilla - La Mancha;Guadalajara;82.92;65.45;84.88;91.28
2023;3;España;Castilla - La Mancha;Toledo;81.49;69.02;75.05;95.54
2023;3;España;Castilla y León;Burgos;76.66;59.55;81.48;92.12
2023;3;España;Castilla y León;León;88.53;76.22;93.98;97.01
2023;3;España;Castilla y León;Palencia;85.34;69.35;90.03;90.1
2023;3;España;Castilla y León;Salamanca;77.62;54.12;86.88;93.02
2023;3;España;Castilla y León;Segovia;81.63;62.95;80.62;94.23
2023;3;España;Castilla y León;Soria;70.37;36.07;88.81;92.42
2023;3;España;Castilla y León;Valladolid;71.1;48.85;88.59;76.08
2023;3;España;Castilla y León;Zamora;77.06;49.31;89.07;92.48
2023;3;España;Cataluña;Barcelona;62.88;40.56;71.64;86.07
2023;3;España;Cataluña;Girona;72.33;57.52;80.08;85.76
2023;3;España;Cataluña;Lleida;76.44;62.1;78.27;91.17
2023;3;España;Cataluña;Tarragona;72.4;55.86;71.83;82.94
2023;3;España;Comunidad Foral de Navarra;Navarra;81.69;65.21;87.93;91.27
2023;3;España;Comunidad de Madrid;Madrid;71.2;41.33;84.95;93.89
2023;3;España;Comunitat Valenciana;Alicante/Alacant;61.99;61.85;79.34;29.57
2023;3;España;Comunitat Valenciana;Castellón/Castelló;73.08;58.6;86.25;77.76
2023;3;España;Comunitat Valenciana;Valencia/València;73.71;56.59;77.64;88.44
2023;3;España;Extremadura;Badajoz;79.99;66.05;88.36;74.66
2023;3;España;Extremadura;Cáceres;75.88;61.25;85.34;69.17
2023;3;España;Galicia;A Coruña;74.05;57.75;87.5;79.78
2023;3;España;Galicia;Lugo;74.32;56.53;80.35;84.67
2023;3;España;Galicia;Ourense;65.22;17.32;85.28;94.52
2023;3;España;Galicia;Pontevedra;74.34;52.23;84.28;84.39
2023;3;España;Illes Balears;Illes Balears;71.93;55.99;80.81;77.9
2023;3;España;La Rioja;La Rioja;80.86;65.45;87.84;86.82
2023;3;España;País Vasco;Araba/Álava;70.53;43.74;76.89;92.18
2023;3;España;País Vasco;Bizkaia;76.73;60.31;84.45;73.2
2023;3;España;País Vasco;Gipuzkoa;68.04;54.72;79.89;50.62
2023;3;España;Principado de Asturias;Asturias;74.46;55.71;90.57;74.65
2023;3;España;Región de Murcia;Murcia;84.46;66.89;92.17;93.05
2023;3;Estados Unidos de América;Canarias;Las Palmas;76.39;65.49;83.76;91.94
2023;3;Estados Unidos de América;Cataluña;Barcelona;84.05;58.87;93.76;93.03
2023;3;Estados Unidos de América;Cataluña;Lleida;52.1;35.43;74.57;49.49
2023;3;Estados Unidos de América;Comunidad Foral de Navarra;Navarra;82.77;67.98;92.7;78.26
2023;3;Estados Unidos de América;Comunitat Valenciana;Alicante/Alacant;79.64;62.31;95.39;79.4
2023;3;Estados Unidos de América;Extremadura;Cáceres;61.74;45.78;59.61;86.63
2023;3;Estados Unidos de América;Illes Balears;Illes Balears;80.34;58.23;97.34;80.22
2023;3;Estados Unidos de América;País Vasco;Bizkaia;78.95;80.76;65.03;86.98
2023;3;Francia;Andalucía;Málaga;86.65;73.33;93.44;90.23
2023;3;Francia;Cataluña;Barcelona;69.88;52.27;83.33;83.44
2023;3;Francia;Comunitat Valenciana;Alicante/Alacant;65.35;68.32;70.55;56.14
2023;3;Francia;Galicia;Pontevedra;68.94;79.04;73.36;40.48
2023;3;Francia;Illes Balears;Illes Balears;76.3;67.1;95.76;68.43
2023;3;Francia;País Vasco;Bizkaia;81.26;73.7;83.86;75.96
2023;3;Reino Unido;Andalucía;Cádiz;79.19;62.88;87.84;81.88
2023;3;Reino Unido;Andalucía;Málaga;91.14;80.01;94.79;94.82
2023;3;Reino Unido;Andalucía;Sevilla;86.09;68.65;87.98;96.42
2023;3;Reino Unido;Canarias;Las Palmas;84.4;69.61;94.89;80.21
2023;3;Reino Unido;Canarias;Santa Cruz de Tenerife;84.3;67.98;97.95;86.23
2023;3;Reino Unido;Cataluña;Barcelona;76.8;58.16;86.94;91.16
2023;3;Reino Unido;Cataluña;Lleida;82.82;74.71;88.96;83.55
2023;3;Reino Unido;Cataluña;Tarragona;72.7;59.73;68.33;88.21
2023;3;Reino Unido;Comunitat Valenciana;Alicante/Alacant;75.48;59.46;89.96;76.5
2023;3;Reino Unido;Comunitat Valenciana;Valencia/València;87.95;83.33;95.06;85.29
2023;3;Reino Unido;Illes Balears;Illes Balears;75.32;60.81;87.67;84.26
2023;3;Reino Unido;País Vasco;Bizkaia;82.34;71.89;91.17;73.68
2023;3;Total;Andalucía;Almería;85.23;66.45;94.21;88.13
2023;3;Total;Andalucía;Cádiz;83.66;68.11;89.55;85.45
2023;3;Total;Andalucía;Córdoba;70.76;56.79;81.84;69.92
2023;3;Total;Andalucía;Granada;85.58;72.57;93.16;83.46
2023;3;Total;Andalucía;Huelva;85.96;69.01;94.39;87.75
2023;3;Total;Andalucía;Jaén;84.15;68.14;87.79;89.47
2023;3;Total;Andalucía;Málaga;87.66;71.86;93.77;91.9
2023;3;Total;Andalucía;Sevilla;85.21;64.85;92.25;92.32
2023;3;Total;Aragón;Huesca;87.25;70.84;97.03;87.55
2023;3;Total;Aragón;Teruel;70.94;54.26;67;78.23
2023;3;Total;Aragón;Zaragoza;83.58;59.68;95.59;87.98
2023;3;Total;Canarias;Las Palmas;86.98;74.75;95.1;84.12
2023;3;Total;Canarias;Santa Cruz de Tenerife;86.53;72.42;94.11;86.29
2023;3;Total;Cantabria;Cantabria;84.3;71.84;90.57;82.31
2023;3;Total;Castilla - La Mancha;Albacete;85.18;70.23;84.82;94.67
2023;3;Total;Castilla - La Mancha;Ciudad Real;85.97;69.73;90.11;92.07
2023;3;Total;Castilla - La Mancha;Cuenca;82.69;64.05;87.59;88.81
2023;3;Total;Castilla - La Mancha;Guadalajara;86.25;65.49;92.23;95.72
2023;3;Total;Castilla - La Mancha;Toledo;83.45;66.38;86.36;90.53
2023;3;Total;Castilla y León;Burgos;85.47;68.14;90.07;92.01
2023;3;Total;Castilla y León;León;84.21;65.12;89.79;90.94
2023;3;Total;Castilla y León;Palencia;85;69.14;92.34;86.23
2023;3;Total;Castilla y León;Salamanca;83.58;61.4;91.68;90.62
2023;3;Total;Castilla y León;Segovia;85.45;66.98;91.62;91.49
2023;3;Total;Castilla y León;Soria;84.89;68.13;90.56;89.13
2023;3;Total;Castilla y León;Valladolid;84.14;65.22;92.55;87.23
2023;3;Total;Castilla y León;Zamora;79.04;59.68;82.14;85.98
2023;3;Total;Castilla y León;Ávila;88.8;77.13;89.53;95.2
2023;3;Total;Cataluña;Barcelona;82.32;60.88;86.2;92.78
2023;3;Total;Cataluña;Girona;83.55;67.6;87.8;87.7
2023;3;Total;Cataluña;Lleida;81.33;64.1;80.49;91.81
2023;3;Total;Cataluña;Tarragona;81.67;64.73;84.89;87.13
2023;3;Total;Comunidad Foral de Navarra;Navarra;82.75;60.04;92.31;88.19
2023;3;Total;Comunidad de Madrid;Madrid;85.7;67.06;92.57;91.24
2023;3;Total;Comunitat Valenciana;Alicante/Alacant;84.4;69.9;93.51;81.51
2023;3;Total;Comunitat Valenciana;Castellón/Castelló;83.92;65.73;90.37;88.37
2023;3;Total;Comunitat Valenciana;Valencia/València;85.09;66.96;90.81;91.02
2023;3;Total;Extremadura;Badajoz;83.82;66.46;91.73;85.47
2023;3;Total;Extremadura;Cáceres;73.28;61.84;82.65;59.72
2023;3;Total;Galicia;A Coruña;83.33;66.95;93.27;81.05
2023;3;Total;Galicia;Lugo;80.87;57.67;87.03;89.83
2023;3;Total;Galicia;Ourense;84.9;64.54;94.06;89.26
2023;3;Total;Galicia;Pontevedra;84.55;68.49;91.72;85.95
2023;3;Total;Illes Balears;Illes Balears;86.61;73.43;93.55;86.07
2023;3;Total;La Rioja;La Rioja;84.96;68.25;89.01;91.12
2023;3;Total;País Vasco;Araba/Álava;83.99;64.8;90.92;89.1
2023;3;Total;País Vasco;Bizkaia;84.65;66.94;92.99;86.7
2023;3;Total;País Vasco;Gipuzkoa;79.38;68.14;91.18;66.32
2023;3;Total;Principado de Asturias;Asturias;85.37;70.59;94.43;83.47
2023;3;Total;Región de Murcia;Murcia;85.42;68.39;91.96;89.26
2023;4;Alemania;Canarias;Santa Cruz de Tenerife;80.27;77.1;87.47;81.34
2023;4;Alemania;Comunitat Valenciana;Valencia/València;77.47;70.28;84.46;76.85
2023;4;Alemania;Illes Balears;Illes Balears;82.02;66.48;91.07;93.35
2023;4;España;Andalucía;Almería;65.66;42.01;76.1;80.75
2023;4;España;Andalucía;Cádiz;79.15;58.84;87.26;89.15
2023;4;España;Andalucía;Córdoba;69.58;38.02;83.39;85.31
2023;4;España;Andalucía;Granada;82.05;55.87;87.78;95.84
2023;4;España;Andalucía;Huelva;77.42;50.44;89.65;94.39
2023;4;España;Andalucía;Jaén;78.34;53.6;86.79;91.71
2023;4;España;Andalucía;Málaga;78.21;61.56;76.1;94.34
2023;4;España;Andalucía;Sevilla;74.44;43.27;87.35;94.26
2023;4;España;Aragón;Huesca;90.14;74.33;96.78;95.21
2023;4;España;Aragón;Teruel;83.55;72.39;87.4;90.62
2023;4;España;Aragón;Zaragoza;83.3;64.95;92.51;90.23
2023;4;España;Canarias;Las Palmas;76.29;60.71;90.72;80.95
2023;4;España;Canarias;Santa Cruz de Tenerife;75.63;56.81;85.9;71.32
2023;4;España;Cantabria;Cantabria;70.92;68.32;74.94;53.62
2023;4;España;Castilla - La Mancha;Albacete;79.04;66.19;71.86;97.53
2023;4;España;Castilla - La Mancha;Ciudad Real;80.5;55.89;88.58;94.33
2023;4;España;Castilla - La Mancha;Cuenca;82.35;63.78;88.05;87.19
2023;4;España;Castilla - La Mancha;Guadalajara;85.96;68.76;89.17;95.75
2023;4;España;Castilla - La Mancha;Toledo;83.27;68.09;80.43;94.86
2023;4;España;Castilla y León;Burgos;80.83;62.7;86.59;95.46
2023;4;España;Castilla y León;León;82.01;60.45;91.65;93.78
2023;4;España;Castilla y León;Palencia;79.33;59.61;87.26;91.87
2023;4;España;Castilla y León;Salamanca;78.25;53.24;85.28;94.34
2023;4;España;Castilla y León;Segovia;86.94;69.02;89.6;97.42
2023;4;España;Castilla y León;Soria;77.05;60.6;83.54;91.25
2023;4;España;Castilla y León;Valladolid;72.52;51.91;84.88;82.57
2023;4;España;Castilla y León;Zamora;83.01;62.06;86.93;94.44
2023;4;España;Cataluña;Barcelona;64.72;41.06;76.49;80.55
2023;4;España;Cataluña;Girona;69.77;51.05;83.5;77.1
2023;4;España;Cataluña;Lleida;69.05;53.09;78.86;71.3
2023;4;España;Cataluña;Tarragona;79.38;58.09;90.21;90.56
2023;4;España;Comunidad Foral de Navarra;Navarra;69.88;40.75;85.99;86.09
2023;4;España;Comunidad de Madrid;Madrid;73.08;48.58;88.27;94.18
2023;4;España;Comunitat Valenciana;Castellón/Castelló;75.45;59.38;84.02;79.92
2023;4;España;Comunitat Valenciana;Valencia/València;76.99;57.52;84.57;86.77
2023;4;España;Extremadura;Badajoz;79.7;65.39;91.07;71.03
2023;4;España;Extremadura;Cáceres;87.07;70.09;88.04;98.52
2023;4;España;Galicia;A Coruña;69.36;37.09;83.8;94.64
2023;4;España;Galicia;Lugo;74.84;54.94;82.66;95.69
2023;4;España;Galicia;Ourense;70.91;45.41;82.43;94.19
2023;4;España;Galicia;Pontevedra;79.73;57.38;92.82;94.65
2023;4;España;Illes Balears;Illes Balears;72.16;49.36;86.32;78.89
2023;4;España;La Rioja;La Rioja;71.41;49.59;76.75;88.46
2023;4;España;País Vasco;Araba/Álava;78.13;52.81;89.62;84.54
2023;4;España;País Vasco;Bizkaia;71.97;62.78;74.26;66.67
2023;4;España;País Vasco;Gipuzkoa;61.64;60.28;85.63;11.48
2023;4;España;Principado de Asturias;Asturias;70.38;43.96;88.36;77.23
2023;4;España;Región de Murcia;Murcia;76.71;61.48;82.96;82.92
2023;4;Estados Unidos de América;Andalucía;Málaga;72.78;59.32;56.68;95.97
2023;4;Estados Unidos de América;Andalucía;Sevilla;82.36;56.72;92.86;94.68
2023;4;Estados Unidos de América;Canarias;Santa Cruz de Tenerife;71.89;47.66;69.48;88.64
2023;4;Estados Unidos de América;Cataluña;Barcelona;87.22;73.98;95.96;84.94
2023;4;Estados Unidos de América;Cataluña;Tarragona;75.93;82.27;86.01;79.17
2023;4;Estados Unidos de América;Comunitat Valenciana;Castellón/Castelló;45.43;6.46;54.22;77.27
2023;4;Estados Unidos de América;Extremadura;Badajoz;68.31;59.2;54.64;88.74
2023;4;Estados Unidos de América;Extremadura;Cáceres;71.5;64.21;82.61;61.14
2023;4;Estados Unidos de América;Galicia;Lugo;67.06;25.91;80.75;94.27
2023;4;Francia;Andalucía;Córdoba;85.52;76.15;89.1;83.77
2023;4;Francia;Andalucía;Málaga;86.38;75.2;94.09;82.39
2023;4;Francia;Andalucía;Sevilla;73.05;66.56;73.36;93.39
2023;4;Francia;Canarias;Las Palmas;69.09;66.89;87.84;45.65
2023;4;Francia;Canarias;Santa Cruz de Tenerife;75.47;77.01;73.77;60.94
2023;4;Francia;Cataluña;Barcelona;73.15;58.65;81.82;90.97
2023;4;Francia;Cataluña;Girona;72.63;69.87;69.48;77.27
2023;4;Francia;Comunitat Valenciana;Alicante/Alacant;77.51;57.53;87.66;81.62
2023;4;Francia;Illes Balears;Illes Balears;82.93;75.3;87.38;76.5
2023;4;Reino Unido;Andalucía;Cádiz;88.67;74.14;94.69;92.09
2023;4;Reino Unido;Andalucía;Córdoba;74.97;75.13;86.24;59.02
2023;4;Reino Unido;Andalucía;Málaga;88.99;71.88;95.3;95.34
2023;4;Reino Unido;Andalucía;Sevilla;74.81;74.97;70.48;84.3
2023;4;Reino Unido;Canarias;Las Palmas;78.11;62.58;98.79;82.04
2023;4;Reino Unido;Canarias;Santa Cruz de Tenerife;85.41;64.18;94.3;91.51
2023;4;Reino Unido;Cataluña;Barcelona;82.61;61.71;94.53;89.82
2023;4;Reino Unido;Comunidad Foral de Navarra;Navarra;59.23;49.19;75.67;81.88
2023;4;Reino Unido;Comunitat Valenciana;Alicante/Alacant;81.95;64.11;94.32;93.65
2023;4;Reino Unido;Comunitat Valenciana;Valencia/València;86.15;71.24;95.18;92.82
2023;4;Reino Unido;Illes Balears;Illes Balears;85.03;67.82;96.07;97.66
2023;4;Total;Andalucía;Almería;84.44;67.37;92.22;86.26
2023;4;Total;Andalucía;Cádiz;85.17;69.33;92.16;86.88
2023;4;Total;Andalucía;Córdoba;58.78;39.02;60.15;76.21
2023;4;Total;Andalucía;Granada;86.04;70.95;92.31;88.26
2023;4;Total;Andalucía;Huelva;84.65;66.74;91.46;88.75
2023;4;Total;Andalucía;Jaén;81.66;63.09;84.66;89.33
2023;4;Total;Andalucía;Málaga;87.81;72.2;92.67;93.41
2023;4;Total;Andalucía;Sevilla;86;66.42;91.42;94.61
2023;4;Total;Aragón;Huesca;88.63;73.47;97.66;89.15
2023;4;Total;Aragón;Teruel;69.41;59.41;47;89.96
2023;4;Total;Aragón;Zaragoza;86.05;66.76;96.65;88.1
2023;4;Total;Canarias;Las Palmas;87;74;95.65;84.42
2023;4;Total;Canarias;Santa Cruz de Tenerife;85.91;71.79;93.32;85.49
2023;4;Total;Cantabria;Cantabria;84.19;69.55;91.08;83.99
2023;4;Total;Castilla - La Mancha;Albacete;84.12;68.49;84.81;92.54
2023;4;Total;Castilla - La Mancha;Ciudad Real;84.55;68.29;90;88.27
2023;4;Total;Castilla - La Mancha;Cuenca;82.91;60.68;89.75;91.14
2023;4;Total;Castilla - La Mancha;Guadalajara;85.51;64.42;91.22;95.26
2023;4;Total;Castilla - La Mancha;Toledo;79.58;64.04;77.12;90.15
2023;4;Total;Castilla y León;Burgos;86.93;70.58;92.83;91.64
2023;4;Total;Castilla y León;León;85.76;66.74;91.61;93.02
2023;4;Total;Castilla y León;Palencia;84.77;67.8;92.41;86.81
2023;4;Total;Castilla y León;Salamanca;84.76;65.24;89.34;93.53
2023;4;Total;Castilla y León;Segovia;84.93;66.91;93.17;87.63
2023;4;Total;Castilla y León;Soria;83.2;66.52;89.82;85.18
2023;4;Total;Castilla y León;Valladolid;83.2;64.03;89.52;88.55
2023;4;Total;Castilla y León;Zamora;81.2;64.87;80.12;90.82
2023;4;Total;Castilla y León;Ávila;86.01;72.92;94.98;82.55
2023;4;Total;Cataluña;Barcelona;83.46;64.86;87.71;90.76
2023;4;Total;Cataluña;Girona;83.01;69.34;87.18;84.2
2023;4;Total;Cataluña;Lleida;79.62;61.75;82.12;85.83
2023;4;Total;Cataluña;Tarragona;83.42;70.32;86.69;85.27
2023;4;Total;Comunidad Foral de Navarra;Navarra;80.37;57.76;91.77;82.03
2023;4;Total;Comunidad de Madrid;Madrid;86.88;69.36;93.26;92.38
2023;4;Total;Comunitat Valenciana;Alicante/Alacant;84.51;71.27;94.91;78.63
2023;4;Total;Comunitat Valenciana;Castellón/Castelló;85.43;71.9;87.27;90.73
2023;4;Total;Comunitat Valenciana;Valencia/València;85.16;67.55;91.37;89.92
2023;4;Total;Extremadura;Badajoz;84.34;67.71;92.77;84.77
2023;4;Total;Extremadura;Cáceres;82.89;66.31;85.54;89.32
2023;4;Total;Galicia;A Coruña;82.64;65.05;90.4;84.04
2023;4;Total;Galicia;Lugo;81.41;60.98;83.82;91.9
2023;4;Total;Galicia;Ourense;86.38;68.86;96.56;87.02
2023;4;Total;Galicia;Pontevedra;84.52;68.25;91.25;86.7
2023;4;Total;Illes Balears;Illes Balears;88.28;73.95;95.65;89.61
